id_venda,data,id_produto,id_cliente,quantidade,preco_unitario,desconto_pct,valor_total,canal
3909,2022-06-11,6,18,4,388.75,15,1321.75,Online
3910,2023-04-20,7,11,1,405.97,0,405.97,Representante
3911,2022-10-16,9,21,4,41.14,15,139.89,Online
3912,2024-10-24,5,50,2,319.43,10,574.97,Representante
3913,2024-12-07,8,29,6,445.68,0,2674.05,Loja Física
3914,2022-09-26,1,23,2,4109.27,0,8218.53,Loja Física
3915,2024-01-08,3,3,1,643.58,10,579.22,Loja Física
3916,2022-03-23,9,45,1,43.19,15,36.71,Representante
3917,2024-03-04,9,27,4,46.85,0,187.4,Online
3918,2022-06-03,10,29,7,87.12,0,609.83,Representante
3919,2024-10-15,4,3,1,1184.36,0,1184.36,Online
3920,2022-10-20,3,44,2,616.75,0,1233.51,Representante
3921,2022-06-28,2,18,2,241.72,5,459.27,Online
3922,2024-07-20,9,13,8,41.74,0,333.96,Online
3923,2023-08-29,4,34,2,1180.24,0,2360.47,Online
3924,2023-07-28,9,13,6,46.8,10,252.74,Loja Física
3925,2023-12-25,4,2,5,1151.03,0,5755.17,Online
3926,2023-01-02,10,38,2,92.38,15,157.05,Loja Física
3927,2023-06-13,7,38,4,399.33,5,1517.44,Loja Física
3928,2024-06-24,5,42,1,303.11,15,257.65,Online
3929,2022-09-11,6,16,4,359.35,10,1293.65,Loja Física
3930,2022-03-23,6,45,2,414.8,0,829.6,Loja Física
3931,2024-04-01,1,19,1,4745.08,5,4507.83,Representante
3932,2022-09-22,1,23,5,4401.39,5,20906.59,Loja Física
3933,2024-11-15,4,24,8,1029.72,10,7413.98,Loja Física
3934,2024-02-05,1,18,4,4181.73,0,16726.9,Representante
3935,2024-04-26,6,16,2,433.9,10,781.02,Loja Física
3936,2023-06-23,9,19,2,42.13,15,71.62,Online
3937,2022-04-27,4,25,1,1242.02,15,1055.72,Online
3938,2022-01-17,9,37,2,48.06,0,96.12,Online
3939,2023-08-19,9,2,2,48.39,5,91.95,Online
3940,2024-03-28,9,12,4,48.99,0,195.98,Online
3941,2024-03-06,4,17,4,1289.89,5,4901.59,Representante
3942,2022-07-11,8,42,4,530.86,0,2123.46,Loja Física
3943,2024-08-17,3,42,1,638.58,15,542.79,Representante
3944,2024-08-10,9,28,4,45.54,0,182.18,Online
3945,2023-01-05,2,39,2,243.05,15,413.19,Online
3946,2024-03-23,10,41,1,91.12,5,86.56,Online
3947,2024-04-02,7,48,3,334.05,0,1002.14,Online
3948,2023-10-12,10,31,7,84.09,0,588.66,Representante
3949,2024-09-22,7,30,5,363.75,0,1818.77,Representante
3950,2024-09-02,10,9,5,94.96,0,474.78,Loja Física
3951,2024-07-19,9,32,5,46.92,0,234.58,Representante
3952,2022-11-15,2,48,6,281.83,5,1606.4,Online
3953,2023-03-14,4,7,1,1223.48,0,1223.48,Representante
3954,2022-03-06,3,36,2,685.61,10,1234.09,Loja Física
3955,2022-05-08,10,43,2,93.83,0,187.65,Loja Física
3956,2024-08-27,6,33,6,402.07,0,2412.42,Online
3957,2023-03-10,7,4,2,344.57,0,689.14,Representante
3958,2024-05-16,2,4,1,277.96,0,277.96,Loja Física
3959,2022-12-27,9,11,4,46.12,0,184.47,Online
3960,2022-05-22,9,26,3,49.41,0,148.23,Loja Física
3961,2022-06-17,3,38,6,612.64,0,3675.84,Representante
3962,2024-07-13,9,38,2,48.83,5,92.77,Representante
3963,2023-03-15,7,42,6,413.06,15,2106.63,Loja Física
3964,2023-01-12,2,46,4,307.86,0,1231.44,Online
3965,2024-05-27,3,16,1,661.22,0,661.22,Loja Física
3966,2022-12-03,9,3,2,40.61,0,81.23,Loja Física
3967,2024-05-08,9,16,3,47.25,5,134.68,Loja Física
3968,2022-11-26,6,19,10,454.96,15,3867.2,Loja Física
3969,2023-12-28,1,2,6,4901.54,15,24997.83,Representante
3970,2024-03-07,9,16,2,40.33,0,80.66,Representante
3971,2023-02-11,7,15,3,390.63,0,1171.88,Representante
3972,2022-10-24,7,13,1,374.6,0,374.6,Representante
3973,2023-10-11,9,35,4,41.86,0,167.44,Online
3974,2024-07-28,10,7,3,98.22,0,294.67,Loja Física
3975,2023-10-11,8,9,4,558.23,0,2232.93,Representante
3976,2024-04-12,2,8,4,252.03,0,1008.12,Representante
3977,2022-01-08,5,2,1,298.74,5,283.8,Online
3978,2024-07-09,5,45,2,368.6,15,626.63,Representante
3979,2022-07-19,10,1,7,93.03,0,651.22,Online
3980,2023-01-20,9,28,5,42.53,5,202.04,Representante
3981,2022-12-07,10,34,6,97.72,10,527.7,Loja Física
3982,2023-03-19,4,23,1,1249.08,0,1249.08,Online
3983,2023-01-27,10,1,2,87.74,15,149.17,Representante
3984,2022-01-30,8,49,1,486.91,0,486.91,Loja Física
3985,2022-02-03,2,46,1,272.98,0,272.98,Loja Física
3986,2024-10-25,10,28,2,79.68,0,159.36,Representante
3987,2024-10-19,7,26,1,338.58,15,287.79,Loja Física
3988,2024-04-27,6,1,4,417.78,5,1587.57,Loja Física
3989,2023-12-23,6,10,10,449.79,10,4048.15,Loja Física
3990,2024-12-07,1,6,6,4453.14,0,26718.87,Online
3991,2022-12-27,3,28,2,706.49,5,1342.33,Loja Física
3992,2024-02-04,2,26,1,242.17,0,242.17,Representante
3993,2022-11-30,9,31,7,44.25,10,278.76,Loja Física
3994,2024-02-21,4,2,4,1105.43,0,4421.73,Representante
3995,2024-06-14,8,4,5,552.49,15,2348.06,Loja Física
3996,2022-07-23,5,32,4,344.73,0,1378.91,Online
3997,2022-07-03,9,34,4,45.73,15,155.47,Online
3998,2024-04-22,3,27,1,683.07,0,683.07,Loja Física
3999,2022-07-24,5,7,5,377.68,15,1605.16,Loja Física
4000,2024-10-27,8,14,6,446.33,10,2410.19,Online
4001,2023-08-17,9,1,1,40.97,5,38.92,Online
4002,2023-04-02,10,13,4,78.09,5,296.75,Representante
4003,2024-02-20,9,30,4,43.3,0,173.21,Online
4004,2024-08-19,3,3,2,626.87,0,1253.74,Loja Física
4005,2024-08-08,2,31,6,286.56,5,1633.38,Representante
4006,2024-03-21,6,32,2,408.37,0,816.74,Loja Física
4007,2023-04-04,8,43,7,453.45,10,2856.75,Loja Física
4008,2023-07-03,2,10,3,303.73,15,774.52,Loja Física
4009,2023-09-22,4,46,5,1191.11,5,5657.76,Representante
4010,2023-05-10,8,29,1,487.04,0,487.04,Loja Física
4011,2022-03-08,2,47,5,278.9,0,1394.48,Online
4012,2022-11-11,2,12,3,283.48,0,850.43,Representante
4013,2023-10-13,7,25,3,370.75,0,1112.24,Online
4014,2024-05-30,10,33,3,93.61,0,280.82,Representante
4015,2024-03-12,6,16,4,416.48,0,1665.91,Representante
4016,2024-03-16,4,9,7,1231.43,0,8620.0,Representante
4017,2024-05-28,8,30,3,537.04,0,1611.12,Representante
4018,2024-03-10,10,13,5,93.79,15,398.6,Online
4019,2024-04-05,5,27,3,306.14,0,918.43,Representante
4020,2022-11-21,6,36,4,412.15,5,1566.17,Online
4021,2022-07-23,2,38,2,255.92,15,435.07,Online
4022,2024-10-29,4,39,2,1118.65,0,2237.3,Representante
4023,2024-03-13,2,12,4,256.31,15,871.45,Loja Física
4024,2022-11-22,6,23,7,370.86,0,2596.02,Online
4025,2022-07-10,2,4,3,298.59,0,895.78,Online
4026,2024-06-14,4,21,6,1284.9,0,7709.41,Representante
4027,2022-11-10,7,18,3,372.38,0,1117.14,Representante
4028,2022-06-11,6,28,5,374.26,10,1684.15,Loja Física
4029,2022-02-21,5,44,4,300.33,15,1021.12,Representante
4030,2022-09-25,4,41,8,1274.08,5,9683.0,Representante
4031,2024-01-04,9,10,1,43.29,0,43.29,Online
4032,2023-03-31,1,18,2,4828.07,0,9656.13,Online
4033,2023-05-18,1,8,6,4770.29,15,24328.47,Loja Física
4034,2023-06-18,3,44,2,713.9,15,1213.62,Online
4035,2023-07-18,8,50,6,482.76,0,2896.57,Online
4036,2022-02-17,5,48,4,356.27,15,1211.32,Representante
4037,2022-07-31,2,20,5,301.22,0,1506.11,Loja Física
4038,2022-09-09,7,7,2,361.19,0,722.38,Online
4039,2023-08-02,8,7,3,548.07,0,1644.22,Online
4040,2022-07-10,3,23,2,616.11,0,1232.21,Loja Física
4041,2024-01-11,3,27,2,637.85,0,1275.7,Loja Física
4042,2022-07-26,5,35,3,327.12,5,932.3,Online
4043,2024-04-27,4,38,3,1204.61,0,3613.83,Loja Física
4044,2022-06-06,7,45,5,373.18,0,1865.9,Representante
4045,2024-05-09,4,26,5,1131.2,5,5373.2,Loja Física
4046,2024-07-12,9,7,4,44.14,0,176.57,Online
4047,2023-09-04,5,19,6,383.87,0,2303.23,Online
4048,2022-03-06,9,8,5,41.59,0,207.96,Loja Física
4049,2023-12-12,5,33,5,375.63,5,1784.24,Representante
4050,2022-01-11,4,24,4,1150.02,0,4600.09,Representante
4051,2023-06-06,1,3,4,4703.32,0,18813.27,Online
4052,2022-03-02,8,43,2,544.97,10,980.94,Online
4053,2024-11-26,1,14,9,4282.8,10,34690.71,Online
4054,2023-03-19,2,36,5,299.1,0,1495.48,Online
4055,2023-03-21,9,3,7,43.95,0,307.66,Loja Física
4056,2022-10-11,2,31,4,269.29,0,1077.18,Online
4057,2022-09-17,2,30,2,282.02,0,564.05,Loja Física
4058,2024-09-13,2,9,4,301.42,0,1205.66,Online
4059,2023-12-15,10,39,3,77.29,15,197.09,Representante
4060,2023-08-26,2,15,2,258.92,5,491.95,Representante
4061,2024-10-12,8,26,1,553.48,5,525.81,Representante
4062,2024-03-30,7,45,5,335.59,0,1677.97,Loja Física
4063,2022-12-21,5,40,5,370.62,0,1853.12,Representante
4064,2023-07-30,3,50,2,657.03,5,1248.36,Online
4065,2023-10-01,1,44,7,4144.09,0,29008.62,Online
4066,2024-09-26,10,6,2,81.4,5,154.65,Loja Física
4067,2024-05-17,9,3,6,45.93,10,248.04,Representante
4068,2023-07-11,5,46,2,334.64,0,669.27,Representante
4069,2022-08-09,7,48,4,343.8,10,1237.67,Loja Física
4070,2024-05-29,10,6,4,91.05,0,364.19,Representante
4071,2023-12-24,7,4,3,390.73,0,1172.19,Representante
4072,2022-05-12,4,43,4,1155.01,5,4389.03,Online
4073,2022-03-11,1,6,3,4899.01,10,13227.33,Loja Física
4074,2024-04-19,6,47,1,444.27,0,444.27,Representante
4075,2024-12-22,7,14,6,388.13,0,2328.8,Loja Física
4076,2022-03-03,10,11,1,90.07,0,90.07,Online
4077,2023-10-23,2,8,5,304.04,5,1444.17,Online
4078,2024-01-03,10,42,1,92.19,0,92.19,Online
4079,2023-03-17,2,28,1,286.35,15,243.4,Loja Física
4080,2024-02-01,9,2,1,40.15,0,40.15,Loja Física
4081,2022-09-08,8,39,2,455.88,0,911.76,Loja Física
4082,2022-01-23,7,37,1,403.29,15,342.8,Loja Física
4083,2023-03-14,1,45,4,4133.1,5,15705.79,Representante
4084,2023-10-21,4,16,2,1158.89,0,2317.78,Representante
4085,2022-05-16,5,31,2,341.85,5,649.52,Loja Física
4086,2023-03-11,5,7,4,301.22,10,1084.39,Online
4087,2022-07-30,6,29,3,440.04,10,1188.1,Loja Física
4088,2022-06-03,2,21,1,298.9,10,269.01,Representante
4089,2024-05-13,1,37,7,4877.73,15,29022.51,Loja Física
4090,2023-10-13,6,41,3,455.83,0,1367.49,Online
4091,2023-02-08,7,47,1,404.47,0,404.47,Loja Física
4092,2024-10-18,4,13,3,1032.85,0,3098.55,Loja Física
4093,2024-05-12,3,13,9,606.09,0,5454.85,Online
4094,2024-07-16,2,46,5,292.79,0,1463.94,Representante
4095,2023-11-01,4,38,11,1183.8,10,11719.6,Loja Física
4096,2023-04-30,8,27,3,557.06,10,1504.06,Online
4097,2023-08-07,2,2,3,238.57,0,715.71,Representante
4098,2022-01-10,6,17,1,444.38,5,422.16,Loja Física
4099,2022-09-26,8,38,1,567.36,5,538.99,Online
4100,2024-12-28,3,10,8,674.23,10,4854.44,Online
4101,2023-11-22,6,17,8,370.66,15,2520.51,Online
4102,2022-05-23,9,3,1,39.48,5,37.51,Online
4103,2024-04-30,8,19,5,561.23,15,2385.21,Loja Física
4104,2023-07-17,10,22,2,87.54,0,175.07,Loja Física
4105,2024-03-30,1,43,6,4458.99,0,26753.92,Representante
4106,2023-10-04,1,11,3,4389.47,5,12509.99,Representante
4107,2022-04-07,6,40,1,369.22,5,350.76,Loja Física
4108,2024-07-19,5,4,5,318.39,5,1512.36,Representante
4109,2022-09-06,7,22,4,407.4,0,1629.59,Representante
4110,2022-07-30,4,47,7,1154.88,0,8084.15,Online
4111,2022-04-08,7,7,3,416.7,0,1250.11,Online
4112,2022-08-04,6,35,2,455.96,0,911.92,Representante
4113,2024-06-11,9,4,3,46.91,0,140.73,Online
4114,2022-06-30,8,8,1,472.05,0,472.05,Representante
4115,2024-01-26,8,47,2,546.82,10,984.28,Online
4116,2022-04-18,6,38,5,372.44,0,1862.2,Online
4117,2022-08-15,10,47,1,82.95,0,82.95,Loja Física
4118,2022-06-03,7,6,2,388.05,0,776.11,Loja Física
4119,2024-02-17,9,39,1,39.8,0,39.8,Representante
4120,2022-12-15,5,26,4,336.69,0,1346.74,Representante
4121,2024-08-01,6,37,3,358.62,0,1075.86,Online
4122,2023-10-16,6,3,3,455.65,0,1366.96,Representante
4123,2024-04-26,10,14,5,79.4,15,337.47,Loja Física
4124,2022-09-08,2,1,5,301.86,10,1358.36,Representante
4125,2023-05-08,8,15,3,563.39,10,1521.16,Loja Física
4126,2024-09-30,6,23,6,394.69,0,2368.12,Loja Física
4127,2024-09-15,4,47,6,1240.68,0,7444.11,Online
4128,2023-06-25,5,17,4,317.27,0,1269.08,Representante
4129,2022-06-19,10,41,4,78.07,0,312.27,Representante
4130,2023-05-12,3,29,2,588.7,15,1000.79,Representante
4131,2023-02-26,4,5,1,1124.62,15,955.92,Online
4132,2022-06-03,1,2,5,3972.58,5,18869.76,Online
4133,2023-03-12,4,24,2,1030.41,0,2060.83,Representante
4134,2023-03-19,4,29,1,1198.15,5,1138.24,Loja Física
4135,2023-01-20,5,29,5,314.19,5,1492.41,Online
4136,2023-11-29,7,42,2,329.94,0,659.88,Representante
4137,2024-12-16,6,30,8,398.16,10,2866.78,Loja Física
4138,2023-10-01,5,13,4,314.21,15,1068.32,Loja Física
4139,2022-11-12,10,7,5,92.54,10,416.44,Online
4140,2022-09-24,1,28,1,4329.09,0,4329.09,Loja Física
4141,2024-02-29,2,45,2,286.47,5,544.29,Representante
4142,2024-11-17,4,48,6,1076.37,0,6458.24,Loja Física
4143,2023-01-20,4,31,3,1072.74,0,3218.21,Loja Física
4144,2024-05-16,9,3,2,46.0,0,91.99,Representante
4145,2023-09-22,5,22,4,323.06,10,1163.01,Representante
4146,2022-07-29,3,4,3,625.55,0,1876.64,Loja Física
4147,2022-08-08,4,36,2,1204.88,15,2048.3,Online
4148,2023-05-08,7,38,3,380.93,0,1142.78,Loja Física
4149,2023-01-19,6,38,4,372.46,0,1489.85,Online
4150,2024-09-02,9,29,2,46.29,15,78.69,Representante
4151,2024-07-16,9,36,2,48.89,0,97.78,Loja Física
4152,2022-08-31,2,5,5,282.47,10,1271.13,Online
4153,2023-12-27,2,5,6,282.79,5,1611.91,Online
4154,2022-11-05,8,35,4,549.32,5,2087.43,Representante
4155,2024-06-01,9,39,6,48.9,10,264.05,Loja Física
4156,2022-04-19,2,38,2,252.87,5,480.46,Loja Física
4157,2024-01-28,4,42,4,1057.64,0,4230.57,Online
4158,2024-02-23,10,36,2,77.88,15,132.4,Loja Física
4159,2023-02-02,3,37,4,657.49,0,2629.97,Online
4160,2024-04-04,10,45,1,97.65,0,97.65,Representante
4161,2023-07-20,8,26,5,527.3,10,2372.85,Representante
4162,2024-10-07,9,29,3,47.58,10,128.47,Loja Física
4163,2022-08-12,7,38,4,329.25,15,1119.45,Online
4164,2023-05-25,6,46,1,453.14,0,453.14,Online
4165,2022-08-24,8,27,5,552.29,0,2761.44,Online
4166,2023-06-30,6,26,9,378.36,0,3405.2,Online
4167,2024-12-25,2,18,10,245.37,0,2453.74,Loja Física
4168,2023-04-09,6,30,5,441.64,10,1987.37,Representante
4169,2024-04-08,8,45,7,460.88,5,3064.87,Loja Física
4170,2022-07-27,10,7,4,76.66,0,306.63,Representante
4171,2023-07-04,10,5,5,82.9,5,393.76,Online
4172,2022-12-17,8,2,7,518.7,0,3630.88,Loja Física
4173,2023-08-13,7,36,5,396.05,15,1683.19,Representante
4174,2023-08-13,8,6,4,514.78,15,1750.26,Online
4175,2022-07-13,6,10,2,434.88,0,869.76,Representante
4176,2024-09-03,3,33,3,706.93,15,1802.67,Loja Física
4177,2023-05-04,9,27,2,39.91,0,79.81,Loja Física
4178,2022-05-23,10,36,2,76.87,0,153.75,Online
4179,2023-11-12,10,43,3,98.21,5,279.9,Online
4180,2022-01-27,10,35,5,92.93,15,394.94,Loja Física
4181,2024-05-26,3,14,1,603.71,0,603.71,Online
4182,2022-12-30,4,44,5,1036.98,0,5184.9,Online
4183,2022-12-16,9,35,4,46.87,15,159.34,Online
4184,2023-12-23,2,15,6,262.53,5,1496.41,Representante
4185,2022-01-03,5,49,1,342.73,5,325.6,Online
4186,2024-08-25,1,47,1,4435.86,0,4435.86,Online
4187,2022-02-05,4,18,2,1255.6,10,2260.08,Representante
4188,2023-08-19,4,7,4,1148.67,0,4594.68,Representante
4189,2024-10-27,4,3,2,1023.32,0,2046.65,Online
4190,2022-07-12,9,2,4,47.19,0,188.77,Loja Física
4191,2023-11-19,8,31,6,553.89,5,3157.17,Loja Física
4192,2023-12-20,7,13,5,343.49,10,1545.7,Loja Física
4193,2024-09-23,5,44,4,323.99,0,1295.95,Loja Física
4194,2024-07-28,3,22,2,702.27,0,1404.55,Loja Física
4195,2023-09-09,5,24,4,359.73,15,1223.09,Loja Física
4196,2024-11-26,2,48,5,269.72,15,1146.32,Representante
4197,2024-09-18,8,28,1,555.61,0,555.61,Loja Física
4198,2024-11-29,1,6,12,4323.24,15,44097.08,Representante
4199,2022-02-12,2,17,4,278.83,0,1115.32,Loja Física
4200,2023-03-28,1,4,6,3983.64,15,20316.57,Online
4201,2024-01-02,1,34,1,4121.41,5,3915.34,Online
4202,2023-05-16,6,25,2,450.97,10,811.75,Representante
4203,2024-06-01,6,13,9,363.32,0,3269.85,Online
4204,2022-07-02,4,22,8,1084.11,0,8672.85,Loja Física
4205,2022-08-10,5,12,1,343.1,0,343.1,Representante
4206,2024-07-09,9,34,5,43.31,10,194.92,Online
4207,2023-06-28,1,37,3,4930.99,15,12574.02,Loja Física
4208,2023-11-10,5,38,6,358.29,5,2042.27,Representante
4209,2024-05-04,4,25,3,1212.85,0,3638.54,Loja Física
4210,2023-01-26,10,38,3,92.97,0,278.91,Representante
4211,2024-12-01,6,49,6,444.96,15,2269.32,Loja Física
4212,2022-09-09,6,6,3,358.39,5,1021.4,Loja Física
4213,2023-12-12,1,26,8,4500.91,0,36007.28,Online
4214,2022-01-18,10,47,4,94.26,5,358.18,Representante
4215,2022-10-29,4,2,4,1144.14,5,4347.71,Representante
4216,2022-11-04,2,22,5,247.4,10,1113.29,Loja Física
4217,2022-11-30,8,46,6,454.72,0,2728.34,Loja Física
4218,2023-08-14,2,19,1,283.85,0,283.85,Loja Física
4219,2022-02-01,10,9,2,98.91,5,187.92,Online
4220,2023-03-22,2,26,1,263.06,0,263.06,Representante
4221,2022-09-10,3,15,4,574.9,0,2299.61,Loja Física
4222,2023-09-19,7,25,3,394.79,0,1184.36,Loja Física
4223,2023-12-23,4,40,5,1314.09,15,5584.88,Online
4224,2022-04-13,2,27,3,243.25,0,729.76,Online
4225,2023-12-19,7,19,12,388.74,0,4664.85,Representante
4226,2022-11-14,4,21,1,1133.36,0,1133.36,Representante
4227,2023-07-09,1,16,5,4864.18,0,24320.92,Representante
4228,2023-02-07,6,8,1,420.6,5,399.57,Representante
4229,2022-06-15,10,10,5,78.87,0,394.37,Online
4230,2022-03-07,5,47,3,383.36,5,1092.57,Loja Física
4231,2023-05-25,5,40,2,382.92,15,650.97,Representante
4232,2024-03-02,1,44,3,3981.87,5,11348.33,Loja Física
4233,2022-07-20,4,29,4,1062.08,0,4248.33,Loja Física
4234,2023-09-29,6,29,6,377.59,0,2265.52,Representante
4235,2024-06-11,5,23,7,358.99,15,2136.0,Loja Física
4236,2022-10-13,4,9,4,1082.64,15,3680.97,Online
4237,2023-05-28,7,43,3,345.75,0,1037.24,Loja Física
4238,2023-02-13,9,39,5,38.38,0,191.92,Loja Física
4239,2022-06-25,8,6,4,517.76,0,2071.04,Representante
4240,2024-08-02,9,17,3,43.0,10,116.11,Online
4241,2024-02-09,1,42,1,4065.55,5,3862.28,Online
4242,2022-10-11,6,3,2,440.76,10,793.37,Loja Física
4243,2023-10-04,2,17,2,303.05,10,545.49,Representante
4244,2024-01-03,7,36,5,353.96,5,1681.3,Loja Física
4245,2024-05-25,10,44,4,88.08,5,334.69,Loja Física
4246,2024-04-20,2,5,8,266.99,5,2029.09,Online
4247,2022-02-24,7,1,2,379.19,5,720.45,Online
4248,2022-10-15,1,11,5,4367.75,10,19654.89,Loja Física
4249,2023-05-12,10,26,1,91.86,10,82.67,Representante
4250,2024-02-04,9,43,3,45.58,0,136.74,Representante
4251,2023-08-24,7,14,5,402.75,0,2013.73,Loja Física
4252,2022-09-15,9,3,6,48.4,5,275.85,Representante
4253,2022-01-13,10,37,3,90.32,5,257.4,Representante
4254,2024-07-31,8,18,2,558.4,0,1116.79,Online
4255,2022-04-23,6,9,3,368.99,0,1106.97,Representante
4256,2022-08-08,7,36,1,415.94,0,415.94,Representante
4257,2022-07-19,2,19,6,270.32,0,1621.94,Representante
4258,2024-09-13,5,28,6,303.27,15,1546.7,Loja Física
4259,2022-05-05,3,25,3,600.85,0,1802.55,Representante
4260,2024-11-12,2,26,9,304.1,15,2326.39,Representante
4261,2022-04-19,5,18,7,346.37,15,2060.88,Online
4262,2024-11-23,1,25,5,4337.0,0,21685.01,Representante
4263,2024-10-11,9,43,5,40.44,0,202.21,Online
4264,2022-11-13,1,22,7,4519.01,0,31633.07,Representante
4265,2023-09-29,10,2,4,98.91,15,336.29,Online
4266,2024-09-20,2,7,2,245.84,10,442.52,Representante
4267,2023-02-16,8,4,2,550.2,0,1100.4,Online
4268,2022-01-01,5,20,3,363.35,0,1090.04,Representante
4269,2022-09-05,4,48,4,1182.53,10,4257.1,Online
4270,2023-05-22,9,50,2,40.15,0,80.3,Online
4271,2024-08-28,1,35,7,4789.78,0,33528.48,Representante
4272,2024-06-27,7,45,5,324.3,5,1540.43,Online
4273,2022-09-07,8,29,3,550.24,0,1650.73,Loja Física
4274,2024-09-17,3,10,2,556.29,0,1112.59,Online
4275,2023-06-18,10,31,7,93.07,10,586.32,Representante
4276,2024-06-18,1,6,1,4369.7,15,3714.25,Representante
4277,2022-09-10,9,49,1,48.51,5,46.08,Online
4278,2022-02-14,8,50,1,491.16,0,491.16,Online
4279,2023-05-08,8,19,5,468.51,0,2342.53,Representante
4280,2023-02-15,7,20,1,409.73,5,389.25,Loja Física
4281,2023-08-17,7,29,3,346.04,0,1038.13,Representante
4282,2022-07-24,4,31,7,1247.18,10,7857.22,Loja Física
4283,2024-01-23,1,48,4,4423.28,15,15039.14,Loja Física
4284,2024-03-12,5,25,5,376.67,5,1789.19,Representante
4285,2022-08-08,8,20,1,549.21,5,521.75,Loja Física
4286,2024-05-20,10,44,3,97.01,0,291.02,Online
4287,2023-08-04,8,7,8,536.75,5,4079.26,Online
4288,2024-03-08,2,33,2,259.96,0,519.93,Representante
4289,2023-09-13,7,33,3,355.2,0,1065.6,Representante
4290,2024-06-29,6,38,2,411.47,0,822.93,Loja Física
4291,2022-10-13,10,26,1,81.76,5,77.68,Representante
4292,2024-07-27,5,39,5,352.52,0,1762.61,Online
4293,2022-11-21,7,29,4,391.22,0,1564.88,Representante
4294,2024-10-27,3,8,5,639.65,0,3198.27,Loja Física
4295,2024-12-11,5,47,4,311.57,5,1183.97,Representante
4296,2022-05-09,5,5,1,342.94,0,342.94,Representante
4297,2022-11-07,6,43,8,365.9,0,2927.17,Representante
4298,2023-11-26,10,44,7,85.44,5,568.16,Representante
4299,2022-10-14,3,12,7,583.43,0,4084.01,Representante
4300,2023-09-13,9,20,6,40.98,5,233.59,Online
4301,2024-09-17,4,50,4,1201.69,5,4566.41,Loja Física
4302,2023-01-05,10,30,3,83.44,10,225.29,Representante
4303,2024-11-04,2,38,7,253.14,15,1506.17,Representante
4304,2023-06-15,5,36,7,343.6,0,2405.18,Representante
4305,2023-10-26,8,13,6,463.53,10,2503.06,Representante
4306,2023-12-14,7,41,7,358.8,10,2260.45,Representante
4307,2024-04-06,2,47,2,261.67,0,523.35,Online
4308,2022-03-02,1,27,4,4350.18,15,14790.61,Online
4309,2023-04-20,5,1,4,365.81,0,1463.24,Representante
4310,2022-08-06,6,34,2,455.9,5,866.21,Representante
4311,2024-09-02,8,44,5,541.32,0,2706.59,Online
4312,2023-04-30,2,14,3,303.17,0,909.51,Online
4313,2024-02-26,9,24,4,43.18,5,164.08,Online
4314,2022-05-07,6,34,2,378.17,10,680.7,Loja Física
4315,2022-08-23,3,26,4,569.07,0,2276.27,Representante
4316,2022-05-30,1,18,4,4302.84,5,16350.78,Loja Física
4317,2022-03-02,7,17,1,361.99,0,361.99,Loja Física
4318,2022-08-09,8,27,3,491.52,15,1253.38,Loja Física
4319,2024-02-13,10,16,2,87.75,0,175.49,Representante
4320,2023-02-14,6,10,1,456.51,0,456.51,Loja Física
4321,2024-10-02,5,27,3,323.56,5,922.15,Representante
4322,2023-08-09,5,40,5,373.41,0,1867.03,Online
4323,2022-11-28,1,30,3,4582.87,5,13061.18,Representante
4324,2023-01-29,7,14,3,333.97,0,1001.92,Representante
4325,2022-02-19,3,44,1,624.23,15,530.6,Representante
4326,2022-07-17,8,39,5,475.44,0,2377.22,Online
4327,2022-10-15,3,32,3,610.97,0,1832.91,Loja Física
4328,2024-04-15,8,21,5,467.53,10,2103.88,Representante
4329,2022-05-28,8,43,3,485.97,0,1457.9,Online
4330,2024-12-17,7,34,13,330.6,5,4082.95,Online
4331,2023-03-01,3,47,6,556.39,10,3004.5,Loja Física
4332,2024-10-22,1,28,3,4417.94,0,13253.83,Loja Física
4333,2022-10-10,2,12,5,289.88,0,1449.42,Loja Física
4334,2024-05-25,7,8,6,399.19,15,2035.85,Loja Física
4335,2022-05-26,5,30,4,328.59,10,1182.92,Online
4336,2022-09-18,7,44,2,328.92,10,592.05,Loja Física
4337,2022-07-26,1,24,5,3990.33,0,19951.67,Loja Física
4338,2023-04-18,2,42,3,306.46,0,919.38,Representante
4339,2023-11-09,5,41,9,363.96,0,3275.6,Online
4340,2023-08-17,10,16,1,93.09,0,93.09,Loja Física
4341,2024-01-03,3,39,3,695.02,0,2085.05,Online
4342,2023-08-13,9,32,2,43.76,0,87.53,Representante
4343,2023-05-10,4,12,2,1167.7,10,2101.87,Representante
4344,2024-10-21,9,1,4,38.92,0,155.7,Loja Física
4345,2022-04-27,3,26,5,610.8,10,2748.59,Representante
4346,2022-08-16,8,3,3,442.64,10,1195.13,Loja Física
4347,2023-06-23,8,49,5,467.76,15,1987.97,Online
4348,2022-03-08,2,30,2,298.5,0,597.0,Loja Física
4349,2023-06-19,2,42,8,245.23,0,1961.8,Loja Física
4350,2022-05-02,4,3,3,1080.7,0,3242.09,Online
4351,2023-11-07,4,10,6,1141.18,15,5820.01,Online
4352,2023-04-28,7,18,2,336.85,5,640.01,Online
4353,2022-03-14,6,45,3,428.88,0,1286.64,Online
4354,2024-05-02,2,21,4,302.88,10,1090.37,Representante
4355,2022-06-15,9,16,6,42.22,10,228.0,Loja Física
4356,2022-09-23,2,22,5,250.14,0,1250.7,Representante
